7206	n14703345
7423	n10753442
10923	n02165877
8740	n05579753
9893	n08247561
9742	n03487886
9989	n04737934
7756	n05931512
10655	n09715833
6965	n02312744
3053	n02701002
2530	n03186696
10949	n10543161
6734	n07860447
3253	n04080705
532	n15096661
6701	n14521302
8706	n10150415
8673	n03115525
8027	n10614976
3198	n15048888
11578	n11109424
4286	n03885293
10971	n07148022
2923	n06879521
5979	n05101815
10888	n04139140
3663	n10749528
2209	n03218198
4446	n00150591
1591	n02382437
648	n02797692
973	n05625879
10711	n09648911
8773	n10713502
3241	n03845360
4386	n04191943
5087	n15174122
4843	n02897237
3056	n14070360
2991	n11519450
7873	n06622709
313	n02930766
6374	n08059870
7191	n05868954
8974	n15038892
4980	n14918994
1625	n03794136
3470	n03240140
2175	n04411264
5912	n09629752
9546	n03004275
7021	n10488865
133	n08613733
1489	n07573696
3923	n01887623
6680	n15049594
1581	n07693972
1453	n01816887
7399	n10579835
9862	n02874214
966	n07747607
1551	n02852523
5248	n03478756
2469	n00919513
3373	n09861395
6457	n09834378
6317	n07716358
10421	n02406749
783	n02776205
3644	n10794014
11085	n09779790
5096	n10097705
9356	n07795751
2514	n04504486
5460	n15173479
2970	n04217882
7193	n04360501
10875	n14287741
9848	n02879422
5613	n04019101
1869	n07671459
9894	n06622366
4626	n09813219
2418	n05560244
11082	n08815046
168	n10283037
8517	n14812566
7726	n01877812
2134	n08222293
11634	n06492188
8255	n08958212
8120	n13083306
5451	n04271148
11005	n00631168
3745	n04140064
7326	n02073831
1456	n04149083
9079	n13711416
6008	n04926728
11703	n05624042
2456	n03135917
10315	n07658958
2212	n01210439
4023	n04318131
7559	n11453420
4506	n07196682
6192	n07304753
8558	n07937344
7855	n14867858
5001	n01789740
9739	n02136623
6202	n09503682
9513	n02768744
6920	n05756888
5241	n13594585
11531	n10681194
4637	n04584207
2103	n09882007
4296	n07581346
9274	n10769905
7677	n10758337
4610	n13790912
8048	n08490402
9332	n00717640
8523	n05567381
8505	n04247440
5287	n08394922
2924	n03905540
7151	n04397768
5400	n10470460
6025	n13659162
8758	n08124971
10134	n03364599
9816	n00693679
421	n03259505
7483	n02877765
9930	n13138308
10246	n11923637
11619	n04579667
6815	n07705137
9017	n13723712
1748	n04458843
5722	n09841515
6985	n13092722
6795	n07603511
79	n07472657
10447	n05144079
3873	n04231693
9106	n13612319
7490	n07770763
1550	n03714235
7268	n14855724
1856	n01794158
7654	n00444846
832	n04599235
8222	n10771990
9618	n10259348
10561	n04980008
6765	n07314658
10312	n07661711
10009	n03547658
4422	n10158756
6798	n07786686
4234	n00504660
6843	n06807198
7143	n03063689
8675	n12849717
8373	n05824739
184	n09270735
1994	n05598707
2150	n07449676
1080	n07924033
3904	n10150556
10276	n04071712
7450	n06365102
9326	n06808121
1970	n07785887
3233	n02730265
8011	n03460899
8474	n05556595
3746	n00607542
8431	n03430313
1603	n04112752
5751	n09358226
8931	n05273822
8612	n05101261
10342	n05021884
732	n03416900
6589	n04254120
6419	n04515729
10338	n03121897
10135	n08470928
2160	n10480253
548	n03454707
204	n03389761
1859	n07303335
4367	n01071411
352	n10279018
4219	n06646243
252	n02129165
10077	n14218401
4039	n03570709
2269	n08063650
10673	n15110454
6812	n07805731
7066	n04545984
4480	n00635850
11058	n05274105
9585	n08661277
9280	n10521100
4176	n10786033
427	n04208210
6486	n02916538
10757	n02855560
6227	n08642145
156	n09883362
5526	n15021189
7694	n02137549
9517	n04151108
2680	n02755244
3490	n15060569
1634	n07690892
1549	n04362025
815	n10002760
1943	n04138977
4670	n09858165
2914	n03102859
7902	n14371913
7332	n13862780
7605	n03982642
9937	n05035961
7017	n05822239
469	n04146050
5890	n04284735
7569	n03673027
5417	n12900462
8219	n15237782
4311	n07721456
6710	n03140126
5163	n15238472
3784	n03795419
9676	n04589325
8542	n06570805
1346	n07644382
5947	n03359137
6772	n04439039
3572	n04116098
412	n04047401
6208	n03565565
8063	n03402941
4432	n07123012
7094	n04680465
2382	n02444819
9118	n01616086
6258	n09291513
4126	n08625846
4066	n11669786
8443	n03998194
3917	n00112312
6190	n04566257
10713	n09621232
598	n03115180
295	n03268790
10419	n06481320
9205	n07033613
4963	n03941231
1093	n05399847
5540	n04570416
2682	n08227214
10632	n02065026
4583	n06239361
3091	n00697365
9489	n03265032
4955	n13387209
11311	n09425607
3815	n04137773
2564	n00235435
5438	n11875691
1710	n02804414
10002	n14874731
1132	n03199647
7117	n06275977
9092	n00130347
9802	n02865509
6902	n06122178
3580	n10344203
5569	n08397675
5868	n10641413
7830	n09880189
3867	n09381242
3768	n03156606
7309	n05323889
1405	n07681926
10904	n02934451
8727	n08319198
868	n10722385
7296	n04325704
6207	n03549199
512	n04589190
1432	n14883517
6667	n04592962
5876	n14546432
11705	n04279858
11393	n06642138
5825	n05810561
9942	n05627785
9302	n03509608
8774	n03573848
5536	n04478889
6549	n07383475
912	n04344544
824	n00480993
490	n04428008
8891	n00843128
1899	n01986806
5258	n08871007
1044	n07891726
2408	n03148920
4054	n07579575
10658	n14975779
6523	n02713218
1312	n13935400
10452	n07064715
9928	n13130305
6553	n04387400
6446	n05132045
10996	n12940939
2009	n02359324
7472	n07596684
9854	n06884670
11335	n08604891
9796	n06749594
6503	n10693646
3620	n03872885
10434	n11876316
6155	n04492060
9887	n07038767
3555	n02712545
6624	n09861946
4760	n04255899
6137	n03820318
2197	n02686568
9666	n07859951
4404	n07560193
8353	n08427629
227	n08212347
4950	n08439476
11456	n05298729
3675	n02874086
9433	n03072828
4660	n04220036
8072	n06707178
9362	n03225108
4048	n09963680
1174	n03513376
1206	n05559256
7899	n14186541
8605	n09615807
2496	n08678405
5653	n01707698
4056	n04366033
10356	n03652100
10920	n04369025
10937	n09952163
6957	n04265904
3167	n09977660
8972	n14659211
4476	n00425905
1029	n07886849
11669	n10179069
9087	n01246086
2214	n06508816
9359	n13629132
2883	n03753077
10475	n14031523
11673	n09382990
11365	n10157744
3408	n10542888
4860	n09841188
10079	n01334518
5864	n00449168
2123	n09882615
5379	n03331390
6489	n13911872
9687	n04029125
3382	n02004492
4122	n07675962
1328	n01758308
642	n03467984
7035	n03874487
10704	n02710766
10743	n09684609
9891	n10017272
9093	n09682803
10408	n06545137
6942	n09472413
251	n07259319
7095	n07576577
5830	n10610333
2925	n05933246
3741	n03127024
4694	n10592397
1495	n08544125
5062	n13661273
5206	n15237250
2011	n01956481
8819	n07510348
8625	n09854510
11574	n02384858
5485	n04012084
3289	n04548503
5242	n00189565
3098	n07313636
3892	n09308572
10765	n02978881
2870	n04952242
723	n14966667
5394	n02326432
9957	n04693384
4738	n03725717
7771	n07753275
6159	n13556893
10497	n00043902
6873	n04701460
2753	n09367733
844	n04122825
2876	n03183080
5107	n07722485
2383	n09818022
7481	n13866144
10387	n09604345
3916	n02452967
3755	n08264759
8521	n09982760
5816	n07773238
5645	n02256656
2433	n06470073
1773	n04440749
4167	n10380672
1961	n03131967
5856	n00450335
3820	n08462320
8535	n04277826
9749	n06271620
7198	n03112431
6897	n05808794
25	n03119790
114	n09303528
5911	n02885882
4309	n03511426
5723	n00474657
1086	n07583197
11676	n02715712
736	n03051540
7443	n07819480
1011	n02946921
8776	n04391838
3977	n03594277
7985	n07639855
4339	n12633638
9764	n08630039
3973	n03498962
6271	n08539276
9813	n14055408
7264	n07563509
607	n10662474
3310	n12175949
5644	n02146371
7734	n03175843
11047	n11661372
6977	n12517445
7528	n03078287
3193	n10593115
5592	n05327767
7690	n00945916
8044	n10757193
4858	n03212811
7884	n10097842
10469	n07255027
10031	n09902017
11330	n01171644
6254	n07832416
8051	n05898171
5984	n04571958
2095	n03089879
7373	n10210648
2164	n09767700
3906	n02408429
10337	n04443433
5116	n00630960
7650	n12693865
1247	n02885338
3465	n03326795
2066	n01803078
733	n13934596
3899	n02106854
8165	n10035314
3380	n10641755
3069	n13962498
6645	n03700963
5108	n06788565
5367	n07470671
6753	n03555564
11292	n06512580
10327	n09907196
5702	n03896233
8613	n10754088
10372	n08613202
2366	n03906997
308	n09433442
4107	n07670254
3388	n00618119
1005	n10582746
8417	n10226413
9912	n11701066
7652	n04563560
6927	n00832626
7769	n07664121
3551	n02880308
7351	n02704949
761	n02799071
5742	n00480508
5083	n04130143
6375	n03186818
6926	n08276539
2619	n03963028
7818	n10373525
1739	n03333252
2050	n02879718
1065	n07934282
8852	n05942888
2547	n00028270
9636	n04592596
4757	n03686924
5757	n02763901
1344	n13135832
3554	n03601840
291	n09065557
6828	n06000644
8010	n07812184
3350	n03977678
9139	n03423966
6622	n02964634
6178	n03257586
10964	n05249636
11250	n07799278
2217	n03487090
5412	n02407959
5578	n08587985
11687	n09483340
2774	n04987620
8920	n07804152
3306	n04314216
8616	n02815389
4195	n04540255
10587	n04279462
9372	n02877962
4911	n07687211
4182	n09591973
8480	n04445610
5330	n03067212
10532	n07842044
9850	n04488742
3704	n08327816
21	n09387222
6735	n03425413
4880	n03491178
355	n03309808
9009	n05551494
2385	n02127808
10367	n03337822
1450	n04476259
6351	n04033901
3359	n08198398
8483	n04126244
7497	n05737153
4360	n09443453
8670	n11800236
6218	n03949442
7621	n08278822
11002	n05294819
2795	n09828760
2573	n03236735
3530	n03790953
6416	n01488038
5151	n15100644
3358	n10333838
3120	n03814639
2434	n04141712
5896	n03660664
1887	n07669891
234	n03141327
4817	n08678615
2695	n01046984
1989	n07782365
9811	n00661091
8199	n06691442
7153	n14822141
3322	n15047313
3257	n02682922
1336	n03383948
1483	n01661091
1782	n04467307
10729	n07630909
11771	n03781787
8833	n00548326
3246	n03233905
731	n02690270
8190	n02993546
2959	n03597469
5719	n05905348
1006	n10377291
1684	n04561548
11655	n11866469
7396	n08372190
8721	n03427909
11060	n03436549
7973	n07950418
10029	n03494278
10647	n10654596
7048	n04515129
10558	n08772307
7891	n07475364
3208	n14891988
5718	n03549589
4321	n09544109
4833	n07928887
7358	n04516116
5148	n09832538
8201	n06746471
1145	n13766733
3096	n13327676
5712	n00557588
1138	n10639925
5179	n07319103
11331	n06681551
10255	n04667660
1819	n07569106
1257	n03180969
1611	n03309110
288	n08614632
1439	n07568502
1941	n07863107
1321	n07649854
11274	n09824135
9026	n07265075
2874	n10033412
1873	n12897493
7081	n12929783
5963	n10255567
2076	n06874930
4965	n04143712
11351	n07944408
7645	n08265614
6866	n14754860
4768	n04141573
2126	n09989502
10386	n10581464
9869	n14334306
8812	n10318892
5465	n03329302
1737	n05557339
7555	n03546766
9677	n03355339
10552	n07136940
1902	n03904909
5859	n00450700
10854	n08833295
2484	n10442093
3228	n14992287
5820	n07700095
3716	n03744276
10139	n09875540
1844	n07868340
9245	n09915834
9259	n09974496
91	n08544719
4273	n03688605
6024	n13523661
5649	n01839598
5115	n10298271
8356	n09265620
7921	n00965404
2022	n02130308
7221	n04337740
6761	n14834563
5593	n05268112
11097	n13809920
9379	n14946939
9962	n03926148
1592	n02433925
7055	n14919948
3688	n03706653
10872	n03725506
9654	n07835331
4513	n10572706
9081	n09016365
3191	n00124342
10346	n03520399
5801	n03075768
766	n03378765
8207	n10728624
926	n07470285
5069	n07715561
4796	n03250588
1470	n03816394
7613	n11453860
6463	n00064504
588	n13344071
2893	n03115301
6853	n07146300
4029	n03617095
5770	n04436992
9665	n07823280
2419	n05690269
6951	n04220344
7863	n14821043
2349	n03002711
5607	n02787622
1012	n02920503
11679	n10978098
11748	n02804252
7241	n00828082
11280	n13943053
8131	n04036303
3250	n14985383
10607	n04291511
6057	n09933098
9494	n03338648
4154	n08116240
2299	n04252225
692	n03004713
6017	n01058983
7097	n02943871
6274	n09962789
10095	n10011074
7640	n00571283
3642	n06999233
2807	n07271791
4872	n07410207
11501	n11164505
2634	n05725879
6865	n09405949
9752	n04573129
7271	n07376454
1023	n09397607
53	n04490490
3739	n07370671
5189	n08820121
10690	n12791329
5345	n08431721
11702	n04210591
5756	n08600147
2286	n01145688
2473	n03989665
9297	n09374646
4834	n15097017
33	n06891493
3447	n03596787
4886	n03201776
9172	n02373843
10184	n10675721
9348	n07279687
9260	n04304375
10530	n04357121
1655	n07871810
2490	n04016240
3172	n02689274
1013	n04296562
10423	n07738570
1529	n03159535
4462	n00119568
5637	n08793914
5360	n03032158
1380	n07702796
9368	n02852360
7674	n00076196
9879	n12814235
5810	n14764617
8108	n15119536
11383	n08325686
9696	n03845550
7441	n03871255
4447	n01670092
9431	n10060621
6485	n04268969
5632	n04637444
2588	n04154565
10692	n10173579
1209	n05556943
11532	n08963369
9187	n01041968
4600	n02909053
5544	n14839846
65	n08615374
7859	n06805497
7746	n08192970
1493	n04010927
4181	n10096126
7729	n04071102
2543	n04519153
10628	n07719756
11614	n00942234
7407	n08828432
4593	n00558630
4289	n07686873
11628	n04483073
8014	n03460297
4248	n06359193
7334	n05837271
394	n03047052
11065	n10276764
5716	n07469162
10269	n15084277
3586	n03638883
8347	n09885145
11416	n01184814
553	n03116530
535	n02849154
11129	n03806652
2462	n10334567
7849	n07978423
9608	n03373237
1889	n04216860
6101	n05799581
2654	n05075602
7491	n08007777
3494	n04478512
1886	n06474972
657	n14696793
10102	n08579134
1342	n09988063
7606	n04585745
6500	n04221823
9390	n02977058
2943	n07629988
10710	n04307106
8615	n10584318
5764	n04266162
4755	n15230482
10353	n04227370
9805	n14360459
1992	n04568557
3192	n04683814
202	n08541288
8058	n02740533
818	n04251560
3006	n14580897
338	n10120330
929	n04337974
9766	n03594523
9533	n09036295
2109	n10669991
7201	n04554871
7107	n14437386
9251	n15143726
10894	n08399378
6292	n03484487
6764	n04024396
10233	n03012499
3296	n14911704
11120	n04200000
3706	n10516527
3952	n00825443
6571	n00123783
67	n04052442
6253	n12435777
2174	n10151760
8624	n15097578
9471	n13323749
7288	n03314884
4992	n09906449
187	n08642331
9730	n10727818
4855	n07911371
2945	n11669335
3079	n04192238
2804	n03118539
158	n03907227
2235	n10722758
2868	n03801353
563	n03118245
8778	n04126066
6787	n12160303
7643	n01665932
7203	n06842452
10698	n14023491
8049	n10733891
4929	n03853023
7784	n03492391
1980	n04300741
6367	n03476991
3022	n04522168
11191	n03138217
125	n04049098
8854	n09447917
867	n03302790
8508	n02921029
2699	n03235560
3600	n03506727
6955	n06328022
8236	n12934036
5155	n03496892
7071	n04549028
11023	n10181799
1559	n09284589
3187	n04409806
7140	n04249882
7348	n01833805
11478	n00757080
8957	n00665679
4523	n07193184
2079	n01806567
6578	n03674591
7174	n03572449
11549	n10648237
7639	n06875094
5121	n13914473
124	n04468005
9192	n06726158
8877	n00543233
2455	n12582231
2789	n07310991
11028	n10531109
4099	n13139055
1134	n07773428
433	n02909870
7581	n07963613
5145	n00898804
2574	n04930307
7242	n05523420
2840	n10149867
8868	n07526757
9054	n00357275
1279	n05216365
5591	n14472111
2310	n04333500
2331	n09316454
2280	n02386968
9482	n07273024
8848	n07510625
7283	n05896059
8665	n04580298
3895	n02811468
11427	n06635509
1147	n12197211
5733	n00627664
1752	n04495843
10093	n03471974
8369	n10009162
8553	n10475297
2638	n00147595
11192	n07963711
9919	n11678010
4607	n04209811
7202	n03481521
6406	n03697552
5773	n02164464
1656	n02534734
7706	n09433134
4468	n00105820
8475	n14764910
8944	n13372123
2540	n01077350
2176	n11153200
9490	n12710415
4482	n06047430
8453	n04120489
2424	n08610646
6614	n04580126
5693	n14576053
1817	n04141975
8656	n10069427
10654	n00470830
2787	n02830157
991	n04571088
1957	n11509066
9295	n04215684
8594	n07809096
4132	n04540153
10529	n08574216
1078	n07926250
8125	n08412362
4865	n07926920
3722	n10773665
9107	n03325941
5496	n07344663
9920	n12371439
3019	n03992703
4259	n03199901
4534	n01049685
6087	n08068597
8936	n03056701
2507	n05088804
4323	n13154736
3902	n08392137
8237	n05131647
9530	n01883070
1304	n03281145
2889	n03320046
8536	n03379828
5381	n14642417
5192	n10116478
2222	n02693070
4998	n13162297
697	n10763383
10369	n03797548
285	n02697759
6935	n00583246
9612	n04060904
11238	n07617051
2304	n04388372
3754	n02952109
3063	n14648100
9539	n02710044
1594	n04025130
279	n02793495
11502	n03523398
2929	n10595164
1129	n03880323
2861	n03242995
2641	n03098140
3285	n11469481
11485	n00114871
8878	n09980658
6199	n14842847
10786	n03958097
11751	n03217458
7297	n15100112
10618	n09989290
2776	n02854926
5005	n09256479
11607	n01015310
2622	n03262349
4870	n04233715
5393	n09543353
50	n08615638
704	n08242799
5873	n10186143
10222	n09951953
2293	n08679011
7670	n09708405
3827	n02817031
5273	n04137217
835	n08672738
4137	n00440039
1643	n07625493
3363	n10589140
6590	n09472597
2155	n06619065
6664	n15008847
652	n15074962
10006	n13754293
1605	n07621001
4717	n01914609
8499	n03746155
7722	n02442845
6692	n09371686
8672	n14864961
2536	n03656484
3703	n10305523
4548	n13933841
5469	n09466280
1162	n13768064
8861	n13945919
2027	n03794056
9509	n02982515
6506	n03051152
9193	n07243837
10795	n03307792
4231	n04113406
3390	n00003553
3431	n01086081
303	n09238926
5635	n14618674
4370	n10161695
1558	n04157320
9467	n13308543
9826	n07478318
6729	n14894140
8060	n13664521
11121	n03466027
8676	n14761578
6980	n02208498
956	n02758134
2610	n03885669
3209	n03309687
9915	n01045306
2838	n10427764
11440	n03978686
4057	n03208556
2007	n13235503
9978	n07413714
10623	n07719616
7059	n04136510
2028	n05837370
735	n04350905
10179	n10789118
11768	n02899808
5359	n00894552
5253	n08256735
10442	n07186528
9917	n13145444
11450	n14202996
7001	n03920288
11229	n07936177
10825	n07853762
11597	n08274565
5177	n07354731
7585	n09902731
4878	n04141327
11184	n10036802
98	n07462917
11372	n00129435
8822	n01064148
3404	n00021939
2912	n03432061
3893	n04910135
6044	n04556533
4403	n10546633
11006	n11411610
7075	n12532168
10008	n10533874
6055	n03231024
4939	n09448690
11399	n07151892
2922	n04726724
6874	n04219424
3291	n09812338
10214	n13165409
4641	n03031957
4941	n02127052
6691	n04049405
4011	n07882497
11402	n07752377
1933	n03509394
2283	n05289057
2532	n10366966
4071	n12147539
1530	n04038727
9955	n03976467
11540	n06440489
5290	n08218122
9770	n03123666
4313	n05584390
5102	n03999280
9956	n04473432
872	n03792048
4638	n01900150
7800	n04544325
3477	n04200637
5754	n03865557
6036	n04273796
7872	n04501550
6200	n13450206
653	n09476331
4877	n10154013
1806	n03775199
663	n05069199
10934	n02220518
4196	n02900705
2835	n00830257
6403	n07696403
9229	n01209963
9476	n07370125
6063	n04677514
7519	n00582071
10403	n14673032
3874	n02960501
11788	n04271793
741	n03731164
11576	n04752859
8261	n02859955
8674	n08564307
9504	n00909193
8629	n14882793
3890	n09606009
96	n00451635
10218	n07605040
11189	n03524745
10396	n14876318
1392	n01811909
8906	n07392982
825	n13384557
5293	n09994319
9329	n04466169
7783	n14704328
2632	n03278248
2275	n03364775
7966	n04064401
6742	n00004475
1848	n14586258
11546	n06439408
11575	n09478962
5587	n01903110
2297	n13129165
3988	n02788572
10391	n03243625
3293	n05539947
4802	n07436100
7698	n01403457
3316	n03487444
7963	n10333317
10440	n13970236
3074	n14320394
8378	n09886540
11018	n03059934
8937	n14793921
6125	n11721844
3885	n10460286
3367	n09927451
9124	n09198106
11164	n04506289
6092	n09475827
559	n02936714
9505	n03146449
1051	n04255586
475	n04497962
7374	n03640166
8872	n05786184
7538	n13793330
11255	n05916739
9270	n08436288
4588	n03135152
599	n05238282
2944	n02799323
6986	n02957755
1823	n03425595
4284	n05585205
6496	n02871147
4094	n08297646
7708	n00839023
3342	n10476086
55	n08078020
5518	n04513827
6945	n02973017
7341	n13878306
6806	n07867324
2015	n04275548
68	n02084071
614	n14956325
11426	n10806222
5713	n00477392
7189	n03548086
1173	n03089624
10333	n08247816
11696	n09973903
2119	n08358332
1276	n05596651
9944	n12937130
11260	n05984287
8410	n09308743
2605	n07443210
8322	n04257986
4672	n05565696
513	n02851099
7168	n14766364
6539	n03157348
2722	n03736970
7617	n08876435
6475	n03780392
6601	n07446533
10405	n01937909
745	n04329477
6427	n03216828
4701	n04971820
2	n09217230
7277	n03133415
1863	n03454885
1557	n03805180
6013	n02186153
10000	n14497763
7414	n03149531
5251	n15241898
1645	n03238586
5965	n14486767
2392	n04102618
8645	n07677480
6352	n07863802
5477	n10001764
8445	n03623073
8275	n03175081
6214	n02980441
5220	n09673495
9075	n13331198
507	n10714465
4852	n14409137
6459	n01173038
2667	n00713594
6603	n05142180
5328	n13159890
9256	n10516016
1578	n04426788
135	n08226335
11010	n10638310
650	n04183217
5188	n08740875
1567	n03805725
847	n08079319
8621	n07826250
9147	n04169437
273	n08554440
3020	n10640620
8582	n02207647
1308	n03442756
8813	n00550016
5934	n03710193
3724	n09729530
5617	n09006413
5598	n01819734
11752	n00439484
6081	n09644820
236	n02859729
1858	n09280113
7901	n14371161
5687	n04960729
7434	n06471345
1239	n05564323
1017	n07753592
9351	n14976448
1169	n03168217
4266	n03981566
9644	n10691148
1698	n09308398
8800	n08394535
11508	n10151570
2769	n04403413
656	n07405817
5201	n04747899
8272	n09623038
6042	n05837743
4728	n14830364
1238	n04092959
6265	n02995998
9401	n04140777
11496	n08997487
8149	n05540513
11708	n07241551
5180	n07455640
6706	n15038127
9110	n06403393
11180	n10777147
7049	n04247175
3216	n04521987
7471	n06793959
2707	n14406303
6705	n03204306
9047	n08846739
10348	n07449157
10589	n10989339
11640	n08434259
6347	n13878951
2623	n04392113
8835	n00307455
4779	n03251533
11299	n00317207
837	n02800213
6963	n02822865
2591	n03476313
6966	n02279972
11503	n11446242
11183	n04301140
2172	n02857644
1619	n09843200
1191	n06613686
5484	n07995453
6142	n11748501
3175	n10029985
4604	n02687539
3655	n09455910
10811	n04392370
6330	n12710295
11595	n07058871
4378	n10040344
10874	n02217563
8893	n07274425
6141	n03452953
8703	n14857737
4725	n05710356
1208	n04373704
8817	n13989051
3714	n03314378
10657	n07815294
5308	n02094433
10708	n05268965
225	n10048218
7359	n04134339
6810	n07699815
1518	n01579260
10425	n05567489
3512	n04154938
54	n04335209
3658	n04324387
2489	n00113726
3180	n04093775
10132	n03646809
3519	n04248209
3165	n05602683
9434	n07019172
6229	n07303466
299	n04235291
5409	n02088364
2156	n03386420
4606	n07350401
2112	n02942699
4735	n02932400
5570	n10152083
7137	n02878107
9309	n07388987
2427	n09474412
695	n04203705
2593	n02727825
6910	n14580752
5424	n12942395
2305	n02386496
8598	n07702362
9610	n03579355
8019	n07568095
7641	n07362699
8217	n09309046
7243	n14694453
8539	n00811355
8359	n14333433
1966	n02850552
2538	n03626014
7703	n02002075
9518	n00321956
7183	n04105704
1345	n01541386
2800	n00812526
1870	n02923331
6776	n07661002
8189	n00459013
5973	n01459791
9194	n07140978
6088	n02122725
8233	n03345658
1731	n07432835
3636	n02685365
422	n13112664
6014	n14415518
2132	n10183757
9101	n04239639
3333	n08120624
10422	n03465605
112	n04100519
8028	n02250280
4818	n09362820
979	n04227144
11758	n09836160
5014	n06300193
9501	n15246353
2537	n03187153
10073	n14219187
740	n02818832
248	n08633957
6543	n07248320
11539	n06439712
2502	n07313241
2309	n03050864
491	n08900535
8850	n00070363
4163	n10013242
8746	n02416964
11534	n10271216
8012	n03766935
9163	n02376542
1700	n03461385
8650	n04209239
7099	n04405309
11709	n00889883
842	n03482988
3810	n00892413
3146	n00624738
8416	n02882647
9647	n07306680
3950	n02419796
3260	n04589593
11000	n05579053
5506	n09540739
2558	n05256862
2725	n00881649
89	n09359803
9214	n02837887
3213	n14917635
8391	n02685585
5053	n03871371
9863	n10021892
9882	n07044760
6661	n05330659
10541	n10763725
9508	n14813957
8839	n00290015
254	n10079399
287	n09448361
10226	n03077074
11526	n08477307
11727	n00464478
7512	n07994555
7229	n02839592
10314	n07677747
10301	n04373089
1709	n14516256
6616	n04552348
7304	n15088183
11195	n06674188
2323	n02110185
1563	n07623136
10582	n08956760
8751	n05541231
2765	n00996969
2319	n05852973
10340	n15153667
442	n02772197
8836	n10616048
1190	n03464467
8062	n07947255
10453	n03189083
3847	n04480995
6305	n07788106
8180	n01211667
5976	n14173484
9399	n04468707
9021	n04937848
4720	n09291027
1231	n04326547
790	n10468559
5310	n14276360
5849	n07460904
8866	n05917328
10873	n02465693
499	n03642806
1895	n07639069
10752	n14213867
8212	n02098806
9701	n03647872
10084	n08126290
3220	n03994008
3097	n10701644
11237	n07611991
3564	n02960690
1926	n02776631
10750	n14951229
682	n09452395
7534	n15020203
10441	n13925550
7616	n10490141
8434	n05539595
3811	n04234455
2404	n03523987
4772	n00717208
9108	n04356595
3541	n02866106
3223	n03555662
5789	n07697825
4814	n05416198
4648	n09880741
11772	n00944789
10141	n10451450
1477	n14959939
6126	n00899761
2308	n04188179
93	n00441824
7623	n07985948
3772	n03272810
3951	n01616318
8998	n05298313
10324	n07657547
8392	n01611472
922	n08965475
5377	n03195659
11654	n12833149
887	n02773838
4262	n03154316
1460	n03816136
8699	n04393681
10492	n04713428
7894	n07503260
9369	n00032613
2182	n04197391
2669	n04004475
11325	n10639637
7080	n11978233
2520	n05654362
1880	n14814616
441	n04371225
9052	n05269401
10066	n01471682
10741	n02944579
11562	n08309754
10809	n03572321
4229	n02964196
8145	n02811059
11729	n00110554
1192	n10188226
1261	n09215315
2416	n02949202
8775	n04370288
2438	n04476972
8725	n03545150
5433	n10412784
3568	n04326896
8022	n02764505
3045	n14340462
4146	n08414807
4491	n07234230
6019	n13278375
890	n00604694
2907	n00240938
7069	n07719839
2498	n03417970
6038	n08054613
6082	n04579986
2743	n06281721
9559	n12815198
5034	n03505667
6762	n03451711
567	n10565048
5748	n09841696
3799	n03884072
1022	n07956721
11285	n00665781
6700	n08881398
11717	n13838025
9655	n08486189
1519	n09403427
3384	n03988170
3631	n02692513
11672	n02781338
4934	n02415577
1738	n03541091
9138	n03848537
8881	n08479795
8777	n04182322
3744	n06784639
6686	n04179126
7422	n08975902
3503	n14718822
9355	n01978010
6773	n07643306
10168	n07702642
6586	n02782681
4033	n12827684
10306	n09882716
1459	n04376876
9064	n13792692
10745	n08849226
7295	n03530910
3075	n05602548
11631	n07443761
990	n10507482
2661	n00656292
4467	n00562398
6259	n05285275
211	n00945401
398	n02690941
5761	n09353109
4927	n14930989
3232	n03430091
6572	n14540765
7612	n08587328
4356	n03387926
10683	n14748577
2122	n10466387
5600	n05261404
5037	n00584367
3527	n03508628
4645	n04441093
7418	n08538917
2436	n04108908
4160	n08414119
9817	n03228533
246	n02129604
5971	n10314836
4106	n11221778
4270	n02932891
294	n04097622
4809	n09288635
2430	n03632277
11775	n10010977
7169	n04693096
2886	n03323703
5440	n12435152
10599	n12356023
2881	n04099003
4328	n12041446
10518	n05950733
2474	n03384167
2934	n03411762
10278	n03886432
9238	n07579076
9417	n00358290
8832	n07014752
2201	n04380143
10049	n12950796
2551	n04043733
1401	n07663899
11513	n06816106
8143	n03446268
9936	n02497673
6738	n04549629
11143	n05940414
484	n03959485
1319	n02395406
5088	n07735803
9581	n14931633
9450	n00545194
9545	n00620752
5599	n05262185
9275	n04218564
1150	n07447641
3420	n02992795
9651	n03648527
4470	n14359952
1072	n02789487
6727	n14846779
6217	n04552696
2940	n08646787
5168	n09732778
7310	n03672521
9083	n05533948
10420	n06544142
5633	n02499022
10774	n04437276
9237	n13395074
997	n03952576
8195	n00728975
994	n02788689
9778	n15075867
7051	n05539454
7	n02793930
4781	n02749790
2004	n07781801
5650	n02492035
933	n03352628
6728	n03266498
420	n03842012
244	n04252077
5223	n13991823
494	n03050655
3387	n03038281
1115	n07893642
5655	n02082791
10944	n02042046
9975	n13993685
1161	n03610418
5427	n02893941
8694	n12483282
3898	n02041246
1965	n02274259
9987	n15040493
9167	n13198054
11558	n07241205
11693	n02140491
5548	n14864259
3633	n14594174
7582	n04340019
10053	n13555915
10303	n02880842
861	n02777734
6113	n10552639
10292	n04367205
10058	n02585872
2544	n04607869
5768	n03455488
3583	n04548362
3844	n04192858
